"ego_spotify_id","alter_spotify_id", "alter_name", "alter_followers"
0C8ZW7ezQVs4URX5aX7Kqx,2pmjxMfFLw2lExaMu7m9aM,SNEEK,2807.0
0C8ZW7ezQVs4URX5aX7Kqx,1EAFXic0Cfiwpe7nSuTrGL,Cesqeaux,65402.0
0C8ZW7ezQVs4URX5aX7Kqx,28gNT5KBp7IjEOQoevXf9N,Camilo,16371298.0
0C8ZW7ezQVs4URX5aX7Kqx,64KEffDW9EtZ1y2vBYgq8T,Marshmello,34229273.0
0C8ZW7ezQVs4URX5aX7Kqx,4mPFPLedaotlYFB3GLn6r7,KANDY,9733.0
0C8ZW7ezQVs4URX5aX7Kqx,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,35224872.0
0C8ZW7ezQVs4URX5aX7Kqx,5CiGnKThu5ctn9pBxv7DGa,benny blanco,995604.0
0C8ZW7ezQVs4URX5aX7Kqx,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,17411695.0
0C8ZW7ezQVs4URX5aX7Kqx,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,252470.0
0C8ZW7ezQVs4URX5aX7Kqx,4IVAbR2w4JJNJDDRFP3E83,6LACK,3635051.0
0C8ZW7ezQVs4URX5aX7Kqx,4lDBihdpMlOalxy1jkUbPl,Grey,69204.0
0C8ZW7ezQVs4URX5aX7Kqx,7i9j813KFoSBMldGqlh2Z1,Riton,103090.0
0C8ZW7ezQVs4URX5aX7Kqx,7iK8PXO48WeuP03g8YR51W,Myke Towers,9487383.0
0C8ZW7ezQVs4URX5aX7Kqx,4sTQVOfp9vEMCemLw50sbu,Galantis,3263932.0
0C8ZW7ezQVs4URX5aX7Kqx,7u160I5qtBYZTQMLEIJmyz,Borgore,572152.0
0C8ZW7ezQVs4URX5aX7Kqx,0jd0a7ksIgemHcCzwKo0S3,Jack Chirak,67.0
0C8ZW7ezQVs4URX5aX7Kqx,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,6000043.0
0C8ZW7ezQVs4URX5aX7Kqx,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,6497410.0
0C8ZW7ezQVs4URX5aX7Kqx,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,38371125.0
0C8ZW7ezQVs4URX5aX7Kqx,46pWGuE3dSwY3bMMXGBvVS,Rema,1108392.0
0C8ZW7ezQVs4URX5aX7Kqx,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4746282.0
0C8ZW7ezQVs4URX5aX7Kqx,4ZjJmxiWDURUeXl9erCsE5,Owen Norton,7036.0
0C8ZW7ezQVs4URX5aX7Kqx,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,2951592.0
0C8ZW7ezQVs4URX5aX7Kqx,1nVIHTQpQ8WroXnbc9TbD5,Fareoh,12924.0
0C8ZW7ezQVs4URX5aX7Kqx,4LKB1IkCINDDjEX8iS7glI,Young Bombs,18990.0
0C8ZW7ezQVs4URX5aX7Kqx,6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,91766.0
0C8ZW7ezQVs4URX5aX7Kqx,44insiIQApkRaCMIbuaISJ,Joey Pecoraro,117343.0
0C8ZW7ezQVs4URX5aX7Kqx,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,11299781.0
0C8ZW7ezQVs4URX5aX7Kqx,566slEj6uiOe6pmQKUtsuL,Romos,1001.0
0C8ZW7ezQVs4URX5aX7Kqx,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4454550.0
0C8ZW7ezQVs4URX5aX7Kqx,4AKwRarlmsUlLjIwt38NLw,Ofenbach,497816.0
0C8ZW7ezQVs4URX5aX7Kqx,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,4352254.0
0C8ZW7ezQVs4URX5aX7Kqx,2qxJFvFYMEDqd7ui6kSAcq,Zedd,5803650.0
0C8ZW7ezQVs4URX5aX7Kqx,59iOp415oyqGlBHyAhu4z3,Kah-Lo,53742.0
0C8ZW7ezQVs4URX5aX7Kqx,0GM7qgcRCORpGnfcN2tCiB,Tainy,1021679.0
0C8ZW7ezQVs4URX5aX7Kqx,23fqKkggKUBHNkbKtXEls4,Kygo,8134874.0
0C8ZW7ezQVs4URX5aX7Kqx,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,7222786.0
0C8ZW7ezQVs4URX5aX7Kqx,1FHDMgGdmIP4IsoFkAwbS0,River Tiber,48535.0
0C8ZW7ezQVs4URX5aX7Kqx,4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,251473.0
0C8ZW7ezQVs4URX5aX7Kqx,1ikID9RZZMvkuBGDWrqajq,Kasbo,143713.0
4gwpcMTbLWtBUlOijbVpuu,7fWEAoL4niRF1GDW2Trwu1,ZIFRIOS,88.0
4gwpcMTbLWtBUlOijbVpuu,74V3dE1a51skRkdII8y2C6,André 3000,251367.0
4gwpcMTbLWtBUlOijbVpuu,5Ip2ecnyGpNyZvPuuYU8Ai,Dzeko & Torres,107232.0
4gwpcMTbLWtBUlOijbVpuu,5pL8Q5xbDLEDE6JvYMXX9u,Nu:Logic,31790.0
4gwpcMTbLWtBUlOijbVpuu,5F7bgZialW7PUfNExvyNny,AnyMoreZ,22.0
4gwpcMTbLWtBUlOijbVpuu,6JOjlHqdUC5dqPjiGUAeIj,Bruce Gainsford,6.0
4gwpcMTbLWtBUlOijbVpuu,6MME5Vr5fqON0c5ijsrSj3,Jim Svejda,10.0
4gwpcMTbLWtBUlOijbVpuu,5L6COTBfO2KjrJgFYe96Q7,Dream Fiend,4308.0
5ndkK3dpZLKtBklKjxNQwT,655963AgkTZeYUvCyodCIL,Sonny Digital,103096.0
5ndkK3dpZLKtBklKjxNQwT,6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,1247940.0
5ndkK3dpZLKtBklKjxNQwT,7oOA4KPaWqLmFuOP8MmVrw,Wes Fif,293.0
5ndkK3dpZLKtBklKjxNQwT,6cN9XwPMj9bWzJ32GC6V7v,Mila J,673130.0
5ndkK3dpZLKtBklKjxNQwT,64NUmfhISKp7DetZjlAAos,TTO K.T.,320.0
5ndkK3dpZLKtBklKjxNQwT,6KZDXtSj0SzGOV705nNeh3,Kid Ink,2879810.0
5ndkK3dpZLKtBklKjxNQwT,6QeZTS8BrU3r2TYJdA68j9,Grandmaster Caz,21952.0
5ndkK3dpZLKtBklKjxNQwT,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,6098372.0
5ndkK3dpZLKtBklKjxNQwT,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,16868785.0
5ndkK3dpZLKtBklKjxNQwT,63XBtGSEZINSyXylZxEUbv,Victoria Monét,581264.0
5ndkK3dpZLKtBklKjxNQwT,7t6GsqGAwrj1kwYbvNX0hN,Classified,92051.0
5ndkK3dpZLKtBklKjxNQwT,6ohLXHVQ8PIzd8DjXSTR6A,Lauriana Mae,3792.0
5ndkK3dpZLKtBklKjxNQwT,5wUrFJpvNRKTXfV7lqDo2a,Kanye West prod. B.o.B,43.0
5ndkK3dpZLKtBklKjxNQwT,5oNgAs7j5XcBMzWv3HAnHG,DJ Drama,1278173.0
5ndkK3dpZLKtBklKjxNQwT,6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,1227623.0
5ndkK3dpZLKtBklKjxNQwT,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,2489091.0
5ndkK3dpZLKtBklKjxNQwT,76ga603L6luDjwvGbR4A31,Donnis,644.0
5ndkK3dpZLKtBklKjxNQwT,6i4NElwiChcidDdwr7myDT,Playboy Tre´,359.0
5ndkK3dpZLKtBklKjxNQwT,7dGJo4pcD2V6oG8kP0tJRR,Eminem,59184634.0
5ndkK3dpZLKtBklKjxNQwT,6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,556360.0
5ndkK3dpZLKtBklKjxNQwT,5x2vmU3Hj2Y66luW7c7vIn,WurlD,120932.0
5ndkK3dpZLKtBklKjxNQwT,6gbGGM0E8Q1hE511psqxL0,Ray J,713306.0
5ndkK3dpZLKtBklKjxNQwT,6jJ0s89eD6GaHleKKya26X,Katy Perry,22399985.0
5ndkK3dpZLKtBklKjxNQwT,6ly2Z6h9dOerORbK1l2N8D,Coucheron,9518.0
5ndkK3dpZLKtBklKjxNQwT,65tI4eOweZjeLZ785osnpH,Morgan Freeman,1158.0
5ndkK3dpZLKtBklKjxNQwT,6UBA15slIuadJ8h2lPRPos,Tech N9ne,2523206.0
5ndkK3dpZLKtBklKjxNQwT,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4339428.0
5ndkK3dpZLKtBklKjxNQwT,74V3dE1a51skRkdII8y2C6,André 3000,251367.0
5ndkK3dpZLKtBklKjxNQwT,6cdcTRFv0nFBQZPmTLWhRh,Amara La Negra,35154.0
5ndkK3dpZLKtBklKjxNQwT,6LqNN22kT3074XbTVUrhzX,Kesha,7422116.0
58R5LHkK3vkmEyGUPOR5kS,6VXZCpbkwm0W0aPjQR1t4K,Youngblood Hawke,138687.0
6T5tfhQCknKG4UnH90qGnz,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,4426895.0
6T5tfhQCknKG4UnH90qGnz,7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,1740553.0
6T5tfhQCknKG4UnH90qGnz,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,17411695.0
4VdV2qRAYBLINR6uU72V1J,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2389551.0
3wyVrVrFCkukjdVIdirGVY,6vXTefBL93Dj5IqAWq6OTv,French Montana,4648251.0
3wyVrVrFCkukjdVIdirGVY,7iK8PXO48WeuP03g8YR51W,Myke Towers,9487383.0
3wyVrVrFCkukjdVIdirGVY,7pFeBzX627ff0VnN6bxPR4,Desiigner,3379558.0
3wyVrVrFCkukjdVIdirGVY,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,1586398.0
3wyVrVrFCkukjdVIdirGVY,6icQOAFXDZKsumw3YXyusw,Lil Yachty,8294455.0
3wyVrVrFCkukjdVIdirGVY,4isewEHTP7Az2QheDdBQ6J,24hrs,206033.0
3wyVrVrFCkukjdVIdirGVY,4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,1380403.0
3wyVrVrFCkukjdVIdirGVY,5GQH7cRNQe10gvlxzdQzAL,Desto Dubb,5929.0
3wyVrVrFCkukjdVIdirGVY,4P2bkNBgkNpzQqTy09LGUd,Dom Chasin' Paper,814.0
3wyVrVrFCkukjdVIdirGVY,7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3559233.0
3wyVrVrFCkukjdVIdirGVY,5gCRApTajqwbnHHPbr2Fpi,Juicy J,2891371.0
3wyVrVrFCkukjdVIdirGVY,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,13751353.0
3wyVrVrFCkukjdVIdirGVY,55Aa2cqylxrFIXC767Z865,Lil Wayne,12587804.0
3wyVrVrFCkukjdVIdirGVY,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,3022952.0
3wyVrVrFCkukjdVIdirGVY,7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,9404731.0
3wyVrVrFCkukjdVIdirGVY,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,8470773.0
3wyVrVrFCkukjdVIdirGVY,5LHRHt1k9lMyONurDHEdrp,Tyga,6638519.0
3wyVrVrFCkukjdVIdirGVY,5yI5MjFLwQwfP24OxchqN1,Simar Kaur,2567.0
3wyVrVrFCkukjdVIdirGVY,5fMUXHkw8R8eOP2RNVYEZX,Diplo,2498486.0
3wyVrVrFCkukjdVIdirGVY,6zrXmqDEqtBFUZo6jedNf0,Danny Wolf,11838.0
3wyVrVrFCkukjdVIdirGVY,5r3fI2q1YU3QyVP7oncOQ9,The Plug,27744.0
3wyVrVrFCkukjdVIdirGVY,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,18170307.0
3wyVrVrFCkukjdVIdirGVY,7CCjtD0hCK005Bvg2WG1a7,Carnage,307222.0
3wyVrVrFCkukjdVIdirGVY,77ziqFxp5gaInVrF2lj4ht,Sech,11171905.0
3wyVrVrFCkukjdVIdirGVY,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2423459.0
1zNqDE7qDGCsyzJwohVaoX,2FwJwEswyIUAljqgjNSHgP,Snakehips,344480.0
1zNqDE7qDGCsyzJwohVaoX,738wLrAtLtCtFOLvQBXOXp,Major Lazer,6302403.0
1zNqDE7qDGCsyzJwohVaoX,4CA8PTrbq1l5IgyvBA2JSV,Paul Woolford,41925.0
1zNqDE7qDGCsyzJwohVaoX,4HrrETQKZZO5ijaY5JltFT,Banzo,67.0
1zNqDE7qDGCsyzJwohVaoX,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6742735.0
1zNqDE7qDGCsyzJwohVaoX,4Euia7UzdRshy1DJOSMTcs,220 KID,17985.0
1zNqDE7qDGCsyzJwohVaoX,5PoZtBo8xZKqPWlZrIDq82,Billen Ted,6699.0
1zNqDE7qDGCsyzJwohVaoX,6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,91766.0
1zNqDE7qDGCsyzJwohVaoX,4E9diB5Z272adMK6Hnn5c0,2fox,1816.0
1zNqDE7qDGCsyzJwohVaoX,4WN5naL3ofxrVBgFpguzKo,Rudimental,1334531.0
1zNqDE7qDGCsyzJwohVaoX,6aapEQN8zrKOf2NOKf0MPI,Tyrone,8657.0
1zNqDE7qDGCsyzJwohVaoX,4imxqng3RrOBmykL2DhIJC,Ms Banks,172964.0
1zNqDE7qDGCsyzJwohVaoX,2nm38smINjms1LtczR0Cei,Goodboys,40626.0
1zNqDE7qDGCsyzJwohVaoX,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,142920.0
1zNqDE7qDGCsyzJwohVaoX,7b79bQFziJFedJb75k6hFt,Tion Wayne,658509.0
1zNqDE7qDGCsyzJwohVaoX,5wcvEkdsKAHqFixjht2ZwZ,Nelson Oliver,6.0
1zNqDE7qDGCsyzJwohVaoX,7IVgVM49Z4ztdmOqOIxhvP,Toby Green,28560.0
1zNqDE7qDGCsyzJwohVaoX,5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals,66485.0
1zNqDE7qDGCsyzJwohVaoX,6NFyaN9PMCDZ3LKxGwHAXt,Illy,177799.0
1zNqDE7qDGCsyzJwohVaoX,2KCJQUxHaPaB40FBMnP78l,Stint,523.0
1zNqDE7qDGCsyzJwohVaoX,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,21779281.0
1zNqDE7qDGCsyzJwohVaoX,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,7536034.0
1zNqDE7qDGCsyzJwohVaoX,4bazJLWIv8CuqmgxJRiGqo,Just Kiddin,41878.0
1zNqDE7qDGCsyzJwohVaoX,6cK3NBO6uP7hh0oyuVELFl,Saweetie,1658482.0
1zNqDE7qDGCsyzJwohVaoX,6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,189203.0
1zNqDE7qDGCsyzJwohVaoX,7wLHr4NmAvAwukWyqyOpsX,Back N Fourth,620.0
1zNqDE7qDGCsyzJwohVaoX,72luDUYRlE8N8lPSgyhiwo,John Gibbons,17747.0
1zNqDE7qDGCsyzJwohVaoX,2rChxbkkh2U5ZrPuShKmTZ,My Nu Leng,42274.0
1zNqDE7qDGCsyzJwohVaoX,5fiYAV2DWASxAUKDq7Gbe9,Luca Schreiner,7207.0
1zNqDE7qDGCsyzJwohVaoX,5RPiTd50wpAPbUi5VCZx5Z,2Fox,9.0
1zNqDE7qDGCsyzJwohVaoX,7bZGP9ijvv55LOENT634Mj,PS1,6747.0
1zNqDE7qDGCsyzJwohVaoX,4DB90SwebWGOx7YEaUI4jQ,M.A.X,95.0
1zNqDE7qDGCsyzJwohVaoX,5JZ7CnR6gTvEMKX4g70Amv,Lauv,5208597.0
1zNqDE7qDGCsyzJwohVaoX,74lRkEloOvori8dZJjNEjd,The Wild,1965.0
1zNqDE7qDGCsyzJwohVaoX,2s7Oijd4mFGgEkhYJtf3sJ,Shane Codd,17143.0
1zNqDE7qDGCsyzJwohVaoX,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,2725747.0
1zNqDE7qDGCsyzJwohVaoX,7FFISpih28BCUClBnvGgIs,John Hill,114.0
1zNqDE7qDGCsyzJwohVaoX,3Isy6kedDrgPYoTS1dazA9,Sean Paul,4027706.0
1zNqDE7qDGCsyzJwohVaoX,2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,1047900.0
1zNqDE7qDGCsyzJwohVaoX,6YCM9JwkqdEFQSzztmh4Kb,Navos,19252.0
1zNqDE7qDGCsyzJwohVaoX,2gduEC76ry33RVurAvT05p,Nathan Dawe,70092.0
1zNqDE7qDGCsyzJwohVaoX,59xdAObFYuaKO2phzzz07H,Special Request,33104.0
1zNqDE7qDGCsyzJwohVaoX,60bRktF8u0ahkFP2I6Tvvl,Moka Nola,182.0
1zNqDE7qDGCsyzJwohVaoX,6MDME20pz9RveH9rEXvrOM,Clean Bandit,4901516.0
1zNqDE7qDGCsyzJwohVaoX,64KEffDW9EtZ1y2vBYgq8T,Marshmello,34229273.0
1zNqDE7qDGCsyzJwohVaoX,520qA5VGL9iI0SbmEnTVNg,Maleek Berry,411719.0
1zNqDE7qDGCsyzJwohVaoX,4TAoP0f9OuWZUesao43xUW,Mr Eazi,877884.0
1zNqDE7qDGCsyzJwohVaoX,4DBNGKCWVHaxuDNBAgTiJH,Pink Panda,8218.0
1zNqDE7qDGCsyzJwohVaoX,2PJEagPIxaBugeMjIyKVXF,Aitch,918392.0
1zNqDE7qDGCsyzJwohVaoX,2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,12700629.0
1zNqDE7qDGCsyzJwohVaoX,4uiMn2g0pgTrhN096QJhbp,Borgeous,570855.0
1zNqDE7qDGCsyzJwohVaoX,60m6PSYd57LzwCPe981VdM,Roulsen,1211.0
1zNqDE7qDGCsyzJwohVaoX,43BxCL6t4c73BQnIJtry5v,James Hype,180995.0
1zNqDE7qDGCsyzJwohVaoX,3EXfNuPuR3OFEdlyoSutcG,Sikdope,75299.0
1zNqDE7qDGCsyzJwohVaoX,5KKpBU5eC2tJDzf0wmlRp2,RAYE,533410.0
1zNqDE7qDGCsyzJwohVaoX,6QMABvTzixnxzsLYyhqRxI,Majestic,45881.0
1zNqDE7qDGCsyzJwohVaoX,3e7awlrlDSwF3iM0WBjGMp,Little Mix,10712654.0
1zNqDE7qDGCsyzJwohVaoX,4bU685oayr3KvaP4qdoYdu,Franklin,1017.0
1zNqDE7qDGCsyzJwohVaoX,4IWBUUAFIplrNtaOHcJPRM,James Arthur,10257337.0
1zNqDE7qDGCsyzJwohVaoX,6WmpHA7d0S6aRf9H2WzION,Thomas Rasmus,154.0
1zNqDE7qDGCsyzJwohVaoX,3MdXrJWsbVzdn6fe5JYkSQ,Latto,874990.0
1zNqDE7qDGCsyzJwohVaoX,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,8312684.0
1zNqDE7qDGCsyzJwohVaoX,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2389551.0
1zNqDE7qDGCsyzJwohVaoX,2uFC1dAj5b0YU7vulKNZ0p,Banx & Ranx,17974.0
1zNqDE7qDGCsyzJwohVaoX,4EPJlUEBy49EX1wuFOvtjK,Becky Hill,534393.0
1zNqDE7qDGCsyzJwohVaoX,2fLCjXwadBsnYmn05uxFpi,Wideboys,9830.0
1zNqDE7qDGCsyzJwohVaoX,7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,2225309.0
1zNqDE7qDGCsyzJwohVaoX,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,8428487.0
1zNqDE7qDGCsyzJwohVaoX,4S8NmgM7oJ188sKp1waZpy,MÖWE,84573.0
1zNqDE7qDGCsyzJwohVaoX,6bwkMlweHsBCpI2a0C5nnN,D Double E,93451.0
1zNqDE7qDGCsyzJwohVaoX,3EK3opK9Hp93HJjBPupzfg,KDA,16262.0
1zNqDE7qDGCsyzJwohVaoX,5H6xmHXjsq98NLbEjuE29f,NEIKED,121888.0
1zNqDE7qDGCsyzJwohVaoX,4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,405051.0
1zNqDE7qDGCsyzJwohVaoX,6vW5qwWVSTErBV1HovumXm,Jillionaire,9652.0
1zNqDE7qDGCsyzJwohVaoX,4WFtYn5RyU8VGPpPyW9Pxw,M-22,79184.0
4HzKw8XcD0piJmDrrPRCYk,59wfkuBoNyhDMQGCljbUbA,Diddy,1355786.0
4HzKw8XcD0piJmDrrPRCYk,6pOz4M7D8ENqfLSFvciEuV,Nonso Amadi,113522.0
4HzKw8XcD0piJmDrrPRCYk,6LuN9FCkKOj5PcnpouEgny,Khalid,15501199.0
4HzKw8XcD0piJmDrrPRCYk,7e1ICztHM2Sc4JNLxeMXYl,dvsn,1092473.0
4HzKw8XcD0piJmDrrPRCYk,540vIaP2JwjQb9dm3aArA4,DJ Snake,8064094.0
4HzKw8XcD0piJmDrrPRCYk,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods,888445.0
0eecdvMrqBftK0M1VKhaF4,6k8mwkKJKKjBILo7ypBspl,Ana Mena,525376.0
0eecdvMrqBftK0M1VKhaF4,7cmuxPnXRJxwuYDHfbD8Eu,Zé Felipe,3584856.0
0eecdvMrqBftK0M1VKhaF4,3E6xrwgnVfYCrCs0ePERDz,Wisin,8148576.0
0eecdvMrqBftK0M1VKhaF4,22P1OY4TRFRwhP0q29loQ8,Lali,1426353.0
0eecdvMrqBftK0M1VKhaF4,7K78lVZ8XzkjfRSI7570FF,José Feliciano,304851.0
0eecdvMrqBftK0M1VKhaF4,5RzT7CM6Ot0sh0EHefMicV,Maffio,20153.0
0eecdvMrqBftK0M1VKhaF4,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,10307598.0
0eecdvMrqBftK0M1VKhaF4,4obzFoKoKRHIphyHzJ35G3,Becky G,12260786.0
0eecdvMrqBftK0M1VKhaF4,2DspEsT7UXGKd2VaaedgG4,Alex Rose,3092987.0
0eecdvMrqBftK0M1VKhaF4,2bxxlINUlcMQQb39K7IopR,Abraham Mateo,1420176.0
0eecdvMrqBftK0M1VKhaF4,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,7222786.0
0eecdvMrqBftK0M1VKhaF4,2O3v9rCTzLhPFaGaAVgZLt,Río Roma,2498098.0
0eecdvMrqBftK0M1VKhaF4,790FomKkXshlbRYZFtlgla,KAROL G,28400048.0
0eecdvMrqBftK0M1VKhaF4,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,8355571.0
0eecdvMrqBftK0M1VKhaF4,64CJy4LTJjFj7lcDxTECn2,FABRO,8187.0
0eecdvMrqBftK0M1VKhaF4,7a0XAaPaK2aDSqa8p3QnC7,Beéle,426969.0
0eecdvMrqBftK0M1VKhaF4,1DyU8JVejfDzqXo9x2mFfQ,RIKI,555240.0
0eecdvMrqBftK0M1VKhaF4,5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1218985.0
0eecdvMrqBftK0M1VKhaF4,5Rj6rNR8zIlUUDCs1OyPmW,MYA,488647.0
0eecdvMrqBftK0M1VKhaF4,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,11651673.0
0eecdvMrqBftK0M1VKhaF4,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,10899955.0
0eecdvMrqBftK0M1VKhaF4,31VFEohvhOUKrtAONEBhMG,Kenia OS,2137283.0
0eecdvMrqBftK0M1VKhaF4,3Isy6kedDrgPYoTS1dazA9,Sean Paul,4027706.0
0eecdvMrqBftK0M1VKhaF4,21451j1KhjAiaYKflxBjr1,Zion & Lennox,6693496.0
0eecdvMrqBftK0M1VKhaF4,3e7awlrlDSwF3iM0WBjGMp,Little Mix,10712654.0
0eecdvMrqBftK0M1VKhaF4,6BeO1KuAWBqFriL1mLHtNc,Leslie Grace,1192499.0
0eecdvMrqBftK0M1VKhaF4,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,6429598.0
5GGJosGMs08YEmKTZJe1fL,6zsJjoCtL1WByG0VsuFWzR,BLOND:ISH,52534.0
4iHNK0tOyZPYnBU7nGAgpQ,57IlHIE0H0YYOxS5AemgpL,Desert Storm,369.0
4iHNK0tOyZPYnBU7nGAgpQ,7JXCJDLGh1k9cg6JbYCpYl,Flipmode Squad,16999.0
4iHNK0tOyZPYnBU7nGAgpQ,4woRNOR8kqpWVYhjexPBW1,Disco Montego,177.0
4iHNK0tOyZPYnBU7nGAgpQ,7onhVbrjSqxBZOig5mQnM8,DJ Craig C. for Pound Boys Productions,4.0
4iHNK0tOyZPYnBU7nGAgpQ,6CwQfN34JdGHfo0A752Lts,David Morales,46141.0
4iHNK0tOyZPYnBU7nGAgpQ,5y2Xq6xcjJb2jVM54GHK3t,John Legend,6260357.0
4iHNK0tOyZPYnBU7nGAgpQ,6NzM38IkXdbQsQ4qW9CG7z,Amil,29345.0
4iHNK0tOyZPYnBU7nGAgpQ,7iMvwE8qANp3aIfAGKEAwS,Cam’ron,615720.0
4iHNK0tOyZPYnBU7nGAgpQ,5Cyg2n05OXcCsevnr4vKed,Nu Addiction,6.0
4iHNK0tOyZPYnBU7nGAgpQ,5kA0fIY29Fnfu4U2I2xvki,David Penn,36273.0
4iHNK0tOyZPYnBU7nGAgpQ,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,8686870.0
4iHNK0tOyZPYnBU7nGAgpQ,6FMOGdP16KnjoA2yDa6N0v,Peter Rauhofer,8407.0
4iHNK0tOyZPYnBU7nGAgpQ,6Vwtz5j2bn147yObIcVX3h,DJ Grego,12.0
4iHNK0tOyZPYnBU7nGAgpQ,7vJmvOgkkD19swTLUZLIRf,Subkulcha,9.0
4iHNK0tOyZPYnBU7nGAgpQ,545idYhdloaSlLGBY8E9u2,Cameo,561177.0
4iHNK0tOyZPYnBU7nGAgpQ,55DQwkZ5t8aCiJGij8efxx,J. Pablo Ceballos,2.0
4iHNK0tOyZPYnBU7nGAgpQ,67nwj3Y5sZQLl72VNUHEYE,Wale,3783379.0
4iHNK0tOyZPYnBU7nGAgpQ,6vXTefBL93Dj5IqAWq6OTv,French Montana,4648251.0
4iHNK0tOyZPYnBU7nGAgpQ,4tBlx50WG8rng27YvweeZn,DJ Memê,2.0
4iHNK0tOyZPYnBU7nGAgpQ,7CYzaqWGry4WeVp87WItBm,Rimes "Imperial",0.0
4iHNK0tOyZPYnBU7nGAgpQ,5PA3eKXwdFIKahqBbNp17Y,P.L.,37.0
4iHNK0tOyZPYnBU7nGAgpQ,53cQZtWDwDJwVCNZlfJ6Qk,Laidback Luke,383279.0
4iHNK0tOyZPYnBU7nGAgpQ,6LEeAFiJF8OuPx747e1wxR,Blood Orange,704016.0
4iHNK0tOyZPYnBU7nGAgpQ,6vbY3hOaCAhC7VjucswgdS,Twista,878388.0
4iHNK0tOyZPYnBU7nGAgpQ,6XdUl9SNdiDBbZhZ1B9ubn,Chew Fu,2701.0
4iHNK0tOyZPYnBU7nGAgpQ,5rUdoqQgMvZUpTzTrvnSDw,DJ Olabean,5.0
4iHNK0tOyZPYnBU7nGAgpQ,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,4339428.0
4iHNK0tOyZPYnBU7nGAgpQ,6IcZXwbsPHUS0zB2K3u9On,Wayne Lawes,2.0
4iHNK0tOyZPYnBU7nGAgpQ,6O2zJ0tId7g07yzHtX0yap,Mobb Deep,1660838.0
4iHNK0tOyZPYnBU7nGAgpQ,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,8362283.0
